,word,count,type
2137,cap,1,nmod
2138,tip,1,nmod
2139,dentists,1,nmod
2140,s,1,nmod
2141,pesticides,1,nmod
2142,Barese,1,nmod
2143,Physios,1,nmod
2144,fights,1,nmod
2145,bullfights,1,nmod
2146,repair,1,nmod
2147,bike,1,nmod
2148,evenings,1,nmod
2149,windows,1,nmod
2150,shoes,1,nmod
2151,daughters,1,nmod
2152,home,2,nmod
2153,MOVE,2,nmod
2154,stores,1,nmod
2155,Lighting,1,nmod
2156,collections,1,nmod
2157,center,1,nmod
2158,nail,1,nmod
2159,chairs,1,nmod
2160,drawings,1,nmod
2161,cabbage,1,nmod
2162,surprise,1,nmod
2163,lawyer,1,nmod
2164,gift,1,nmod
2165,enchiladas,1,nmod
2166,chili,1,nmod
2167,dealerships,1,nmod
2168,tips,2,nmod
2169,yoga,1,nmod
2170,COUPLE,1,nmod
2171,beers,1,nmod
2172,clubhouse,1,nmod
2173,dinner,1,nmod
2174,pup,1,nmod
2175,mac,1,nmod
2176,herpes,1,nmod
2177,updo,1,nmod
2178,tasting,1,nmod
2179,organisation,1,nmod
2180,sorts,1,nmod
2181,funds,1,nmod
2182,costumes,1,nmod
2183,act,1,nmod
2184,milk,1,nmod
2185,wines,1,nmod
2186,selections,1,nmod
2187,closing,1,nmod
2188,humour,1,nmod
2189,hooptie,1,nmod
2190,inspection,1,nmod
2191,passion,1,nmod
2192,skill,1,nmod
2193,Block,1,nmod
2194,mix,1,nmod
2195,hair,2,nmod
2196,beach,1,nmod
2197,kennels,1,nmod
2198,hospital,2,nmod
2199,ceiling,1,nmod
2200,garnishes,1,nmod
2201,appointment,1,nmod
2202,estimate,1,nmod
2203,fixtures,1,nmod
2204,entree,1,nmod
2205,signs,1,nmod
2206,essence,1,nmod
2207,guests,3,nmod
2208,tag,1,nmod
2209,turnover,1,nmod
2210,woman,2,nmod
2211,porch,1,nmod
2212,perfection,1,nmod
2213,uniforms,1,nmod
2214,weekday,1,nmod
2215,monotony,1,nmod
2216,toddler,1,nmod
2217,Mechaincs,1,nmod
2218,Mechanics,1,nmod
2219,loop,1,nmod
2220,patio,1,nmod
2221,evening,1,nmod
2222,hosts,2,nmod
2223,opening,1,nmod
2224,cuisine,1,nmod
2225,pepper,1,nmod
2226,farm,1,nmod
2227,manager,2,nmod
2228,hassle,1,nmod
2229,storefront,1,nmod
2230,wood,2,nmod
2231,tenants,1,nmod
2232,reviewer,1,nmod
2233,grandure,1,nmod
2234,responsiveness,1,nmod
2235,catfish,1,nmod
2236,eating,1,nmod
2237,premiums,1,nmod
2238,remainder,1,nmod
2239,drivers,1,nmod
2240,household,1,nmod
2241,tires,1,nmod
2242,finish,2,nmod
2243,patient,1,nmod
2244,salsa,1,nmod
2245,chips,1,nmod
2246,neighborhood,1,nmod
2247,occasions,1,nmod
2248,chain,1,nmod
2249,items,1,nmod
2250,welfare,1,nmod
2251,beds,1,nmod
2252,gap,1,nmod
2253,machine,2,nmod
2254,surgeon,1,nmod
2255,club,1,nmod
2256,caring,1,nmod
2257,barcodes,1,nmod
2258,sale,1,nmod
2259,appliance,1,nmod
2260,infertility,1,nmod
2261,noise,1,nmod
2262,hallway,1,nmod
2263,cycles,1,nmod
2264,IPA,1,nmod
2265,engine,1,nmod
2266,director,1,nmod
2267,cancer,1,nmod
2268,studio,1,nmod
2269,instructor,1,nmod
2270,rating,1,nmod
2271,difficulty,1,nmod
2272,markings,1,nmod
2273,climber,1,nmod
2274,toenail,1,nmod
2275,reversal,1,nmod
2276,motor,1,nmod
2277,mechanics,1,nmod
2278,hold,1,nmod
2279,goodness,1,nmod
2280,Fan,1,nmod
2281,hoods,1,nmod
2282,dishes,1,nmod
2283,heaven,1,nmod
2284,ingredients,1,nmod
2285,grill,2,nmod
2286,meats,1,nmod
2287,Doctor,1,nmod
2288,craving,1,nmod
2289,stress,1,nmod
2290,needles,1,nmod
2291,History,1,nmod
2292,earrings,1,nmod
2293,humor,1,nmod
2294,girl,1,nmod
2295,heels,1,nmod
2296,bags,1,nmod
2297,gras,1,nmod
2298,fire,1,nmod
2299,Passion,1,nmod
2300,preparedness,1,nmod
2301,furniture,3,nmod
2302,accessories,1,nmod
2303,Vet,1,nmod
2304,WORKERS,1,nmod
2305,WINGS,2,nmod
2306,cheese,1,nmod
2307,luna,1,nmod
2308,upgrade,1,nmod
2309,apartments,1,nmod
2310,hookers,1,nmod
2311,hood,1,nmod
2312,counter,2,nmod
2313,slice,1,nmod
2314,grandma,1,nmod
2315,patrons,1,nmod
2316,blocks,1,nmod
2317,in,1,nmod
2318,corners,1,nmod
2319,residence,1,nmod
2320,rear,1,nmod
2321,professionalism,1,nmod
2322,meals,1,nmod
2323,vote,1,nmod
2324,conditioning,1,nmod
2325,supplier,1,nmod
2326,moving,1,nmod
2327,accountant,1,nmod
2328,poor,1,nmod
2329,drawers,2,nmod
2330,homes,1,nmod
2331,doctors,1,nmod
2332,doctor,1,nmod
2333,introductions,1,nmod
2334,gate,1,nmod
2335,quotes,1,nmod
2336,rules,1,nmod
2337,arrival,1,nmod
2338,innkeeper,1,nmod
2339,directions,1,nmod
2340,fridge,1,nmod
2341,trash,1,nmod
2342,kitchens,1,nmod
2343,flatbread,2,nmod
2344,fat,1,nmod
2345,resemblance,1,nmod
2346,delicacy,1,nmod
2347,imagination,1,nmod
2348,TIME,1,nmod
2349,designers,1,nmod
0,court,4,nmod_lemma
1,area,40,nmod_lemma
2,judge,5,nmod_lemma
3,chair,4,nmod_lemma
4,peace,9,nmod_lemma
5,attack,13,nmod_lemma
6,demonstrator,1,nmod_lemma
7,information,12,nmod_lemma
8,official,2,nmod_lemma
9,heartland,1,nmod_lemma
10,people,61,nmod_lemma
11,implication,1,nmod_lemma
12,passing,1,nmod_lemma
13,negotiation,1,nmod_lemma
14,1990,1,nmod_lemma
15,group,40,nmod_lemma
16,leadership,4,nmod_lemma
17,leader,15,nmod_lemma
18,party,5,nmod_lemma
19,terror,13,nmod_lemma
20,force,13,nmod_lemma
21,cleric,5,nmod_lemma
22,soldier,5,nmod_lemma
23,emptiness,2,nmod_lemma
24,authority,3,nmod_lemma
25,endeavor,2,nmod_lemma
26,region,20,nmod_lemma
27,world,50,nmod_lemma
28,occupation,4,nmod_lemma
29,trainee,1,nmod_lemma
30,bus,3,nmod_lemma
31,ipo,1,nmod_lemma
32,support,6,nmod_lemma
33,simplicity,1,nmod_lemma
34,clutter,1,nmod_lemma
35,feature,1,nmod_lemma
36,company,18,nmod_lemma
37,base,3,nmod_lemma
38,cartoon,3,nmod_lemma
39,publication,2,nmod_lemma
40,papers,1,nmod_lemma
41,caricature,1,nmod_lemma
42,freedom,1,nmod_lemma
43,fair,1,nmod_lemma
44,country,34,nmod_lemma
45,dollar,16,nmod_lemma
46,prophet,1,nmod_lemma
47,resistance,3,nmod_lemma
48,noncombatant,1,nmod_lemma
49,person,9,nmod_lemma
50,campaign,5,nmod_lemma
51,law,15,nmod_lemma
52,cousin,2,nmod_lemma
53,election,8,nmod_lemma
54,demonstration,1,nmod_lemma
55,assault,1,nmod_lemma
56,day,32,nmod_lemma
57,list,11,nmod_lemma
58,coal,2,nmod_lemma
59,program,16,nmod_lemma
60,lab,3,nmod_lemma
61,citizen,3,nmod_lemma
62,violence,4,nmod_lemma
63,conflict,8,nmod_lemma
64,article,7,nmod_lemma
65,family,19,nmod_lemma
66,lawsuit,1,nmod_lemma
67,city,15,nmod_lemma
68,war,24,nmod_lemma
69,wedding,3,nmod_lemma
70,making,1,nmod_lemma
71,column,1,nmod_lemma
72,memoirs,1,nmod_lemma
73,talk,4,nmod_lemma
74,wall,3,nmod_lemma
75,guy,6,nmod_lemma
76,governor,2,nmod_lemma
77,autobiography,1,nmod_lemma
78,technology,2,nmod_lemma
79,income,5,nmod_lemma
80,release,2,nmod_lemma
81,annoucement,1,nmod_lemma
82,success,2,nmod_lemma
83,software,2,nmod_lemma
84,media,5,nmod_lemma
85,browser,1,nmod_lemma
86,development,7,nmod_lemma
87,project,18,nmod_lemma
88,team,8,nmod_lemma
89,interest,4,nmod_lemma
90,future,2,nmod_lemma
91,link,5,nmod_lemma
92,buck,2,nmod_lemma
93,movement,7,nmod_lemma
94,incompetence,1,nmod_lemma
95,governance,1,nmod_lemma
96,experience,5,nmod_lemma
97,affair,2,nmod_lemma
98,culture,6,nmod_lemma
99,motive,2,nmod_lemma
100,therapy,1,nmod_lemma
101,deal,4,nmod_lemma
102,solidarity,1,nmod_lemma
103,organization,8,nmod_lemma
104,arrest,4,nmod_lemma
105,work,18,nmod_lemma
106,office,15,nmod_lemma
107,contract,18,nmod_lemma
108,suspension,1,nmod_lemma
109,height,2,nmod_lemma
110,email,8,nmod_lemma
111,lovin,1,nmod_lemma
112,svp,1,nmod_lemma
113,question,13,nmod_lemma
114,action,9,nmod_lemma
115,reliance,1,nmod_lemma
116,format,4,nmod_lemma
117,guarantee,2,nmod_lemma
118,form,8,nmod_lemma
119,value,8,nmod_lemma
120,bid,1,nmod_lemma
121,structure,3,nmod_lemma
122,offer,4,nmod_lemma
123,service,27,nmod_lemma
124,agreement,26,nmod_lemma
125,kind,7,nmod_lemma
126,section,3,nmod_lemma
127,change,13,nmod_lemma
128,show,2,nmod_lemma
129,process,12,nmod_lemma
130,weather,3,nmod_lemma
131,life,28,nmod_lemma
132,human,2,nmod_lemma
133,pr,1,nmod_lemma
134,transmittal,1,nmod_lemma
135,front,6,nmod_lemma
136,back,6,nmod_lemma
137,union,7,nmod_lemma
138,trust,1,nmod_lemma
139,understanding,1,nmod_lemma
140,thought,2,nmod_lemma
141,timing,4,nmod_lemma
142,opinion,2,nmod_lemma
143,shape,1,nmod_lemma
144,file,6,nmod_lemma
145,right,5,nmod_lemma
146,employee,4,nmod_lemma
147,a.m.,2,nmod_lemma
148,segment,1,nmod_lemma
149,inquiry,3,nmod_lemma
150,gisb,2,nmod_lemma
151,call,12,nmod_lemma
152,matter,4,nmod_lemma
153,trading,1,nmod_lemma
154,directory,1,nmod_lemma
155,counterparty,6,nmod_lemma
156,guaranty,7,nmod_lemma
157,message,8,nmod_lemma
158,square,1,nmod_lemma
159,slope,1,nmod_lemma
160,intern,1,nmod_lemma
161,year,54,nmod_lemma
162,summer,5,nmod_lemma
163,notation,1,nmod_lemma
164,resume,2,nmod_lemma
165,finance,3,nmod_lemma
166,pm,28,nmod_lemma
167,event,9,nmod_lemma
168,distribution,3,nmod_lemma
169,agent,4,nmod_lemma
170,share,3,nmod_lemma
171,account,11,nmod_lemma
172,unit,6,nmod_lemma
173,stock,7,nmod_lemma
174,payment,6,nmod_lemma
175,property,1,nmod_lemma
176,spreadsheet,1,nmod_lemma
177,efax,1,nmod_lemma
178,fiction,2,nmod_lemma
179,district,2,nmod_lemma
180,blast,2,nmod_lemma
181,cover,4,nmod_lemma
182,plant,4,nmod_lemma
183,field,3,nmod_lemma
184,enthusiast,1,nmod_lemma
185,attention,6,nmod_lemma
186,speculation,1,nmod_lemma
187,agency,2,nmod_lemma
188,exploration,4,nmod_lemma
189,house,8,nmod_lemma
190,part,11,nmod_lemma
191,picture,5,nmod_lemma
192,cat,11,nmod_lemma
193,site,7,nmod_lemma
194,belt,2,nmod_lemma
195,girl,6,nmod_lemma
196,discount,1,nmod_lemma
197,airfare,1,nmod_lemma
198,corporate,1,nmod_lemma
199,staff,19,nmod_lemma
200,computer,5,nmod_lemma
201,score,1,nmod_lemma
202,subject,4,nmod_lemma
203,one,13,nmod_lemma
204,animal,6,nmod_lemma
205,encryption,2,nmod_lemma
206,book,5,nmod_lemma
207,seller,1,nmod_lemma
208,supplement,1,nmod_lemma
209,medicine,2,nmod_lemma
210,discussion,8,nmod_lemma
211,state,12,nmod_lemma
212,water,15,nmod_lemma
213,fertilizer,1,nmod_lemma
214,dream,2,nmod_lemma
215,use,2,nmod_lemma
216,story,3,nmod_lemma
217,respect,4,nmod_lemma
218,evacuation,1,nmod_lemma
219,delivery,5,nmod_lemma
220,barrel,4,nmod_lemma
221,crude,3,nmod_lemma
222,kilometer,1,nmod_lemma
223,scale,1,nmod_lemma
224,operation,11,nmod_lemma
225,click,1,nmod_lemma
226,sector,2,nmod_lemma
227,elevator,1,nmod_lemma
228,incentive,1,nmod_lemma
229,cost,5,nmod_lemma
230,government,17,nmod_lemma
231,town,19,nmod_lemma
232,statehood,1,nmod_lemma
233,barrier,1,nmod_lemma
234,million,4,nmod_lemma
235,refugee,1,nmod_lemma
236,rocket,2,nmod_lemma
237,soil,1,nmod_lemma
238,escalation,1,nmod_lemma
239,inability,2,nmod_lemma
240,pigment,1,nmod_lemma
241,painting,3,nmod_lemma
242,stuff,3,nmod_lemma
243,taco,1,nmod_lemma
244,sculpture,1,nmod_lemma
245,size,1,nmod_lemma
246,community,8,nmod_lemma
247,movie,2,nmod_lemma
248,bird,8,nmod_lemma
249,male,2,nmod_lemma
250,train,1,nmod_lemma
251,female,2,nmod_lemma
252,art,10,nmod_lemma
253,musem,1,nmod_lemma
254,cordobes,1,nmod_lemma
255,empanada,2,nmod_lemma
256,arabes,1,nmod_lemma
257,husband,1,nmod_lemma
258,photography,3,nmod_lemma
259,enforcement,2,nmod_lemma
260,school,6,nmod_lemma
261,f/2,1,nmod_lemma
262,recording,2,nmod_lemma
263,dealer,2,nmod_lemma
264,anniversary,1,nmod_lemma
265,head,6,nmod_lemma
266,age,4,nmod_lemma
267,meal,6,nmod_lemma
268,meat,6,nmod_lemma
269,potato,1,nmod_lemma
270,job,8,nmod_lemma
271,reason,2,nmod_lemma
272,searching,2,nmod_lemma
273,orchestra,1,nmod_lemma
274,restaurant,18,nmod_lemma
275,distance,1,nmod_lemma
276,interview,4,nmod_lemma
277,cage,2,nmod_lemma
278,name,8,nmod_lemma
279,context,1,nmod_lemma
280,luggage,1,nmod_lemma
281,lenght,1,nmod_lemma
282,resort,1,nmod_lemma
283,sausage,2,nmod_lemma
284,bottom,4,nmod_lemma
285,transport,1,nmod_lemma
286,option,10,nmod_lemma
287,location,3,nmod_lemma
288,money,17,nmod_lemma
289,price,19,nmod_lemma
290,container,1,nmod_lemma
291,trap,1,nmod_lemma
292,food,21,nmod_lemma
293,mouse,2,nmod_lemma
294,month,18,nmod_lemma
295,alcohol,1,nmod_lemma
296,snowboard,1,nmod_lemma
297,atmosphere,3,nmod_lemma
298,environment,5,nmod_lemma
299,breakfast,2,nmod_lemma
300,weekend,5,nmod_lemma
301,burger,1,nmod_lemma
302,room,15,nmod_lemma
303,night,6,nmod_lemma
304,joe,1,nmod_lemma
305,department,5,nmod_lemma
306,mile,1,nmod_lemma
307,boy,2,nmod_lemma
308,pizza,4,nmod_lemma
309,outcome,1,nmod_lemma
310,embroidery,1,nmod_lemma
311,morning,4,nmod_lemma
312,coleslaw,1,nmod_lemma
313,student,4,nmod_lemma
314,customer,10,nmod_lemma
315,hamburger,1,nmod_lemma
316,boulevard,2,nmod_lemma
317,shop,5,nmod_lemma
318,purchase,2,nmod_lemma
319,freshness,1,nmod_lemma
320,child,13,nmod_lemma
321,detail,3,nmod_lemma
322,help,7,nmod_lemma
323,business,14,nmod_lemma
324,place,18,nmod_lemma
325,pain,3,nmod_lemma
326,website,5,nmod_lemma
327,fabric,1,nmod_lemma
328,parking,5,nmod_lemma
329,bed,4,nmod_lemma
330,coupon,2,nmod_lemma
331,corner,6,nmod_lemma
332,roof,2,nmod_lemma
333,simulator,1,nmod_lemma
334,diversity,3,nmod_lemma
335,car,8,nmod_lemma
336,trip,5,nmod_lemma
337,dentist,2,nmod_lemma
338,other,7,nmod_lemma
339,roll,1,nmod_lemma
340,cabin,4,nmod_lemma
341,hotdog,1,nmod_lemma
342,poster,1,nmod_lemma
343,70',1,nmod_lemma
344,menu,2,nmod_lemma
345,receipt,1,nmod_lemma
346,nmod_lemma,2,nmod_lemma
347,ubiquity,1,nmod_lemma
348,video',1,nmod_lemma
349,annoyance,1,nmod_lemma
350,toolbar,1,nmod_lemma
351,wonder,1,nmod_lemma
352,treaty,1,nmod_lemma
353,proof,1,nmod_lemma
354,guard,1,nmod_lemma
355,mourning,1,nmod_lemma
356,commander,2,nmod_lemma
357,wealth,3,nmod_lemma
358,level,7,nmod_lemma
359,calibration,1,nmod_lemma
360,amendment,1,nmod_lemma
361,bedroom,1,nmod_lemma
362,aid,4,nmod_lemma
363,ground,1,nmod_lemma
364,fortune,1,nmod_lemma
365,foundation,1,nmod_lemma
366,century,10,nmod_lemma
367,withdrawal,2,nmod_lemma
368,placard,1,nmod_lemma
369,civilian,2,nmod_lemma
370,terrorism,5,nmod_lemma
371,international,1,nmod_lemma
372,troops,4,nmod_lemma
373,humanity,4,nmod_lemma
374,view,4,nmod_lemma
375,militiaman,1,nmod_lemma
376,word,5,nmod_lemma
377,fascist,2,nmod_lemma
378,terrorist,6,nmod_lemma
379,plot,2,nmod_lemma
380,mujahideen,1,nmod_lemma
381,invasion,4,nmod_lemma
382,aftermath,2,nmod_lemma
383,extremist,3,nmod_lemma
384,companion,1,nmod_lemma
385,pietist,1,nmod_lemma
386,member,14,nmod_lemma
387,mindedness,1,nmod_lemma
388,basis,2,nmod_lemma
389,officer,4,nmod_lemma
390,chatter,1,nmod_lemma
391,defense,1,nmod_lemma
392,jacket,1,nmod_lemma
393,layoff,1,nmod_lemma
394,performance,1,nmod_lemma
395,conference,5,nmod_lemma
396,hurt,1,nmod_lemma
397,cpi,2,nmod_lemma
398,credit,3,nmod_lemma
399,swap,2,nmod_lemma
400,dm,1,nmod_lemma
401,euro,1,nmod_lemma
402,calculation,1,nmod_lemma
403,coefficient,1,nmod_lemma
404,model,4,nmod_lemma
405,invoice,1,nmod_lemma
406,confirm,1,nmod_lemma
407,13,1,nmod_lemma
408,paragraph,4,nmod_lemma
409,master,3,nmod_lemma
410,end,7,nmod_lemma
411,rest,5,nmod_lemma
412,game,10,nmod_lemma
413,comment,7,nmod_lemma
414,template,1,nmod_lemma
415,capitalism,1,nmod_lemma
416,test,3,nmod_lemma
417,inventory,2,nmod_lemma
418,gas,6,nmod_lemma
419,mmbtu,2,nmod_lemma
420,firm,2,nmod_lemma
421,salary,1,nmod_lemma
422,tort,1,nmod_lemma
423,market,9,nmod_lemma
424,trader,4,nmod_lemma
425,letter,9,nmod_lemma
426,obligation,2,nmod_lemma
427,bank,3,nmod_lemma
428,memo,3,nmod_lemma
429,status,3,nmod_lemma
430,week,12,nmod_lemma
431,issue,11,nmod_lemma
432,review,6,nmod_lemma
433,modeling,1,nmod_lemma
434,commercialization,1,nmod_lemma
435,dpr's,1,nmod_lemma
436,type,2,nmod_lemma
437,id',1,nmod_lemma
438,estate,1,nmod_lemma
439,astrology,1,nmod_lemma
440,individual,4,nmod_lemma
441,reel,1,nmod_lemma
442,friend,14,nmod_lemma
443,series,3,nmod_lemma
444,charity,2,nmod_lemma
445,capital,5,nmod_lemma
446,exchange,1,nmod_lemma
447,package,2,nmod_lemma
448,database,1,nmod_lemma
449,activity,8,nmod_lemma
450,cortex,2,nmod_lemma
451,mechanism,1,nmod_lemma
452,activation,1,nmod_lemma
453,network,4,nmod_lemma
454,potential,2,nmod_lemma
455,wetland,1,nmod_lemma
456,mouth,4,nmod_lemma
457,nature,4,nmod_lemma
458,warming,4,nmod_lemma
459,gulf,7,nmod_lemma
460,e-mail,3,nmod_lemma
461,sender,1,nmod_lemma
462,cooperation,4,nmod_lemma
463,page,7,nmod_lemma
464,comedy,1,nmod_lemma
465,calligraphy,1,nmod_lemma
466,exhibition,1,nmod_lemma
467,cube,1,nmod_lemma
468,domination,1,nmod_lemma
469,internet,4,nmod_lemma
470,hospital,5,nmod_lemma
471,closure,1,nmod_lemma
472,campaigner,1,nmod_lemma
473,tragedy,3,nmod_lemma
474,highway,2,nmod_lemma
475,investor,2,nmod_lemma
476,industry,6,nmod_lemma
477,vision,1,nmod_lemma
478,vehicle,3,nmod_lemma
479,stage,1,nmod_lemma
480,spaceflight,1,nmod_lemma
481,tank,7,nmod_lemma
482,catalog,1,nmod_lemma
483,speech,2,nmod_lemma
484,misery,2,nmod_lemma
485,nap,1,nmod_lemma
486,sport,1,nmod_lemma
487,basketball,1,nmod_lemma
488,ans,1,nmod_lemma
489,dirt,1,nmod_lemma
490,doubt,3,nmod_lemma
491,slam,1,nmod_lemma
492,pancake,1,nmod_lemma
493,gps,1,nmod_lemma
494,video,3,nmod_lemma
495,stick,2,nmod_lemma
496,contest,1,nmod_lemma
497,board,4,nmod_lemma
498,ringneck,1,nmod_lemma
499,research,2,nmod_lemma
500,store,6,nmod_lemma
501,pre-order,1,nmod_lemma
502,blog,1,nmod_lemma
503,look,1,nmod_lemma
504,system,13,nmod_lemma
505,speaker,3,nmod_lemma
506,bass,1,nmod_lemma
507,brother,3,nmod_lemma
508,gift,2,nmod_lemma
509,university,2,nmod_lemma
510,administration,4,nmod_lemma
511,net,3,nmod_lemma
512,quality,6,nmod_lemma
513,phone,2,nmod_lemma
514,writing,2,nmod_lemma
515,slogan,1,nmod_lemma
516,brush,1,nmod_lemma
517,champagne,1,nmod_lemma
518,leg,3,nmod_lemma
519,pint,2,nmod_lemma
520,cow,1,nmod_lemma
521,ring,2,nmod_lemma
522,disease,2,nmod_lemma
523,artist,2,nmod_lemma
524,clothes,2,nmod_lemma
525,couple,8,nmod_lemma
526,hibachi,1,nmod_lemma
527,lifetime,2,nmod_lemma
528,time,46,nmod_lemma
529,color,2,nmod_lemma
530,park,1,nmod_lemma
531,face,6,nmod_lemma
532,ton,2,nmod_lemma
533,species,9,nmod_lemma
534,pair,1,nmod_lemma
535,fish,3,nmod_lemma
536,smile,1,nmod_lemma
537,lot,5,nmod_lemma
538,bathroom,3,nmod_lemma
539,route,1,nmod_lemma
540,coffee,3,nmod_lemma
541,can,2,nmod_lemma
542,top,2,nmod_lemma
543,standard,9,nmod_lemma
544,stay,2,nmod_lemma
545,thing,13,nmod_lemma
546,hotel,10,nmod_lemma
547,facility,9,nmod_lemma
548,knowledge,1,nmod_lemma
549,attitude,1,nmod_lemma
550,point,11,nmod_lemma
551,bliss,1,nmod_lemma
552,creativity,1,nmod_lemma
553,equipment,3,nmod_lemma
554,need,4,nmod_lemma
555,beauty,2,nmod_lemma
556,credential,1,nmod_lemma
557,bumper,1,nmod_lemma
558,bar,2,nmod_lemma
559,salon,2,nmod_lemma
560,planet,2,nmod_lemma
561,try,1,nmod_lemma
562,talent,2,nmod_lemma
563,care,5,nmod_lemma
564,practice,3,nmod_lemma
565,adjustment,2,nmod_lemma
566,plate,1,nmod_lemma
567,nacho,1,nmod_lemma
568,treatment,7,nmod_lemma
569,donut,1,nmod_lemma
570,neck,4,nmod_lemma
571,border,5,nmod_lemma
572,bomber,2,nmod_lemma
573,number,7,nmod_lemma
574,kidnapping,1,nmod_lemma
575,saboteur,1,nmod_lemma
576,bombing,3,nmod_lemma
577,south,2,nmod_lemma
578,north,2,nmod_lemma
579,branch,4,nmod_lemma
580,tribe,2,nmod_lemma
581,garrison,1,nmod_lemma
582,elder,1,nmod_lemma
583,gunman,1,nmod_lemma
584,guerrilla,3,nmod_lemma
585,exclusion,1,nmod_lemma
586,clientelage,1,nmod_lemma
587,parliament,2,nmod_lemma
588,army,2,nmod_lemma
589,trial,2,nmod_lemma
590,massacre,1,nmod_lemma
591,preparation,1,nmod_lemma
592,dweller,1,nmod_lemma
593,spree,1,nmod_lemma
594,neighbourhood,1,nmod_lemma
595,enemy,2,nmod_lemma
596,propaganda,1,nmod_lemma
597,mosque,1,nmod_lemma
598,insurgent,1,nmod_lemma
599,finding,1,nmod_lemma
600,effect,5,nmod_lemma
601,death,8,nmod_lemma
602,radiation,3,nmod_lemma
603,decade,3,nmod_lemma
604,carcinoma,1,nmod_lemma
605,extent,2,nmod_lemma
606,thyroid,1,nmod_lemma
607,source,5,nmod_lemma
608,cancer,2,nmod_lemma
609,rate,5,nmod_lemma
610,health,7,nmod_lemma
611,complication,1,nmod_lemma
612,pregnancy,1,nmod_lemma
613,period,15,nmod_lemma
614,report,8,nmod_lemma
615,reference,4,nmod_lemma
616,disaster,3,nmod_lemma
617,50',1,nmod_lemma
618,problem,7,nmod_lemma
619,xray,1,nmod_lemma
620,sympathizer,1,nmod_lemma
621,seat,1,nmod_lemma
622,mujahidin,1,nmod_lemma
623,progress,5,nmod_lemma
624,overthrow,1,nmod_lemma
625,search,1,nmod_lemma
626,argument,1,nmod_lemma
627,shot,1,nmod_lemma
628,spot,2,nmod_lemma
629,nomination,1,nmod_lemma
630,query,1,nmod_lemma
631,subcontinent,1,nmod_lemma
632,coup,2,nmod_lemma
633,minister,1,nmod_lemma
634,power,5,nmod_lemma
635,military,6,nmod_lemma
636,willingness,1,nmod_lemma
637,instinct,1,nmod_lemma
638,charge,3,nmod_lemma
639,policy,12,nmod_lemma
640,territory,4,nmod_lemma
641,impact,3,nmod_lemma
642,conduct,1,nmod_lemma
643,warfare,3,nmod_lemma
644,training,8,nmod_lemma
645,fundamentalist,1,nmod_lemma
646,normality,1,nmod_lemma
647,neighbor,2,nmod_lemma
648,half,2,nmod_lemma
649,history,9,nmod_lemma
650,sovereignty,2,nmod_lemma
651,signing,1,nmod_lemma
652,visit,2,nmod_lemma
653,rule,5,nmod_lemma
654,island,9,nmod_lemma
655,control,1,nmod_lemma
656,intervention,1,nmod_lemma
657,peninsula,1,nmod_lemma
658,failure,3,nmod_lemma
659,mediation,1,nmod_lemma
660,side,8,nmod_lemma
661,brass,1,nmod_lemma
662,secession,1,nmod_lemma
663,valley,3,nmod_lemma
664,busybody,2,nmod_lemma
665,alliance,3,nmod_lemma
666,statement,8,nmod_lemma
667,choice,3,nmod_lemma
668,establishment,1,nmod_lemma
669,quo,1,nmod_lemma
670,autonomy,1,nmod_lemma
671,term,6,nmod_lemma
672,general,1,nmod_lemma
673,atrocity,2,nmod_lemma
674,jihadi,1,nmod_lemma
675,wrinkle,1,nmod_lemma
676,paper,9,nmod_lemma
677,rattling,1,nmod_lemma
678,perception,1,nmod_lemma
679,nuke,1,nmod_lemma
680,dispute,1,nmod_lemma
681,resolution,2,nmod_lemma
682,suicide,1,nmod_lemma
683,truth,3,nmod_lemma
684,killer,2,nmod_lemma
685,jihad,4,nmod_lemma
686,geopolitics,1,nmod_lemma
687,ethic,1,nmod_lemma
688,uniform,2,nmod_lemma
689,hour,7,nmod_lemma
690,jet,2,nmod_lemma
691,requirement,2,nmod_lemma
692,hitch,1,nmod_lemma
693,pilot,5,nmod_lemma
694,commitment,1,nmod_lemma
695,record,4,nmod_lemma
696,hope,1,nmod_lemma
697,driver,3,nmod_lemma
698,description,1,nmod_lemma
699,thief,1,nmod_lemma
700,mess,1,nmod_lemma
701,label,1,nmod_lemma
702,promise,1,nmod_lemma
703,condo,1,nmod_lemma
704,whereabouts,1,nmod_lemma
705,doorstep,1,nmod_lemma
706,connection,5,nmod_lemma
707,discrediting,1,nmod_lemma
708,case,9,nmod_lemma
709,28th,1,nmod_lemma
710,abuse,1,nmod_lemma
711,rape,4,nmod_lemma
712,crime,6,nmod_lemma
713,church,2,nmod_lemma
714,dating,2,nmod_lemma
715,situation,6,nmod_lemma
716,rally,2,nmod_lemma
717,rebel,2,nmod_lemma
718,iceberg,1,nmod_lemma
719,security,7,nmod_lemma
720,deterioration,1,nmod_lemma
721,militant,1,nmod_lemma
722,traffic,4,nmod_lemma
723,journalist,1,nmod_lemma
724,countryman,2,nmod_lemma
725,gun,4,nmod_lemma
726,migrant,1,nmod_lemma
727,nation,8,nmod_lemma
728,arm,5,nmod_lemma
729,weapon,9,nmod_lemma
730,boat,1,nmod_lemma
731,chase,1,nmod_lemma
732,port,2,nmod_lemma
733,ammunition,1,nmod_lemma
734,coat,1,nmod_lemma
735,coast,4,nmod_lemma
736,lawlessness,1,nmod_lemma
