,word,count,type
2224,arrival,1,nmod
2225,innkeeper,1,nmod
2226,directions,1,nmod
2227,fridge,1,nmod
2228,trash,1,nmod
2229,kitchens,1,nmod
2230,flatbread,2,nmod
2231,fat,1,nmod
2232,resemblance,1,nmod
2233,delicacy,1,nmod
2234,imagination,1,nmod
2235,designers,1,nmod
0,court,4,nmod_lemma
1,area,40,nmod_lemma
2,judge,5,nmod_lemma
3,chair,4,nmod_lemma
4,peace,9,nmod_lemma
5,attack,13,nmod_lemma
6,demonstrator,1,nmod_lemma
7,information,12,nmod_lemma
8,official,2,nmod_lemma
9,heartland,1,nmod_lemma
10,people,61,nmod_lemma
11,implication,1,nmod_lemma
12,passing,1,nmod_lemma
13,negotiation,1,nmod_lemma
14,1990,1,nmod_lemma
15,group,40,nmod_lemma
16,leadership,4,nmod_lemma
17,leader,15,nmod_lemma
18,party,5,nmod_lemma
19,terror,13,nmod_lemma
20,force,13,nmod_lemma
21,cleric,5,nmod_lemma
22,soldier,5,nmod_lemma
23,emptiness,2,nmod_lemma
24,authority,3,nmod_lemma
25,endeavor,2,nmod_lemma
26,region,20,nmod_lemma
27,world,50,nmod_lemma
28,occupation,4,nmod_lemma
29,trainee,1,nmod_lemma
30,bus,3,nmod_lemma
31,ipo,1,nmod_lemma
32,support,6,nmod_lemma
33,simplicity,1,nmod_lemma
34,clutter,1,nmod_lemma
35,feature,1,nmod_lemma
36,company,18,nmod_lemma
37,base,3,nmod_lemma
38,cartoon,3,nmod_lemma
39,publication,2,nmod_lemma
40,papers,1,nmod_lemma
41,caricature,1,nmod_lemma
42,freedom,1,nmod_lemma
43,fair,1,nmod_lemma
44,country,34,nmod_lemma
45,dollar,16,nmod_lemma
46,prophet,1,nmod_lemma
47,resistance,3,nmod_lemma
48,noncombatant,1,nmod_lemma
49,person,9,nmod_lemma
50,campaign,5,nmod_lemma
51,law,15,nmod_lemma
52,cousin,2,nmod_lemma
53,election,8,nmod_lemma
54,demonstration,1,nmod_lemma
55,assault,1,nmod_lemma
56,day,32,nmod_lemma
57,list,11,nmod_lemma
58,coal,2,nmod_lemma
59,program,16,nmod_lemma
60,lab,3,nmod_lemma
61,citizen,3,nmod_lemma
62,violence,4,nmod_lemma
63,conflict,8,nmod_lemma
64,article,7,nmod_lemma
65,family,19,nmod_lemma
66,lawsuit,1,nmod_lemma
67,city,15,nmod_lemma
68,war,24,nmod_lemma
69,wedding,3,nmod_lemma
70,making,1,nmod_lemma
71,column,1,nmod_lemma
72,memoirs,1,nmod_lemma
73,talk,4,nmod_lemma
74,wall,3,nmod_lemma
75,guy,6,nmod_lemma
76,governor,2,nmod_lemma
77,autobiography,1,nmod_lemma
78,technology,2,nmod_lemma
79,income,5,nmod_lemma
80,release,2,nmod_lemma
81,annoucement,1,nmod_lemma
82,success,2,nmod_lemma
83,software,2,nmod_lemma
84,media,5,nmod_lemma
85,browser,1,nmod_lemma
86,development,7,nmod_lemma
87,project,18,nmod_lemma
88,team,8,nmod_lemma
89,interest,4,nmod_lemma
90,future,2,nmod_lemma
91,link,5,nmod_lemma
92,buck,2,nmod_lemma
93,movement,7,nmod_lemma
94,incompetence,1,nmod_lemma
95,governance,1,nmod_lemma
96,experience,5,nmod_lemma
97,affair,2,nmod_lemma
98,culture,6,nmod_lemma
99,motive,2,nmod_lemma
100,therapy,1,nmod_lemma
101,deal,4,nmod_lemma
102,solidarity,1,nmod_lemma
103,organization,8,nmod_lemma
104,arrest,4,nmod_lemma
105,work,18,nmod_lemma
106,office,15,nmod_lemma
107,contract,18,nmod_lemma
108,suspension,1,nmod_lemma
109,height,2,nmod_lemma
110,email,8,nmod_lemma
111,lovin,1,nmod_lemma
112,svp,1,nmod_lemma
113,question,13,nmod_lemma
114,action,9,nmod_lemma
115,reliance,1,nmod_lemma
116,format,4,nmod_lemma
117,guarantee,2,nmod_lemma
118,form,8,nmod_lemma
119,value,8,nmod_lemma
120,bid,1,nmod_lemma
121,structure,3,nmod_lemma
122,offer,4,nmod_lemma
123,service,27,nmod_lemma
124,agreement,26,nmod_lemma
125,kind,7,nmod_lemma
126,section,3,nmod_lemma
127,change,13,nmod_lemma
128,show,2,nmod_lemma
129,process,12,nmod_lemma
130,weather,3,nmod_lemma
131,life,28,nmod_lemma
132,human,2,nmod_lemma
133,pr,1,nmod_lemma
134,transmittal,1,nmod_lemma
135,front,6,nmod_lemma
136,back,6,nmod_lemma
137,union,7,nmod_lemma
138,trust,1,nmod_lemma
139,understanding,1,nmod_lemma
140,thought,2,nmod_lemma
141,timing,4,nmod_lemma
142,opinion,2,nmod_lemma
143,shape,1,nmod_lemma
144,file,6,nmod_lemma
145,right,5,nmod_lemma
146,employee,4,nmod_lemma
147,a.m.,2,nmod_lemma
148,segment,1,nmod_lemma
149,inquiry,3,nmod_lemma
150,gisb,2,nmod_lemma
151,call,12,nmod_lemma
152,matter,4,nmod_lemma
153,trading,1,nmod_lemma
154,directory,1,nmod_lemma
155,counterparty,6,nmod_lemma
156,guaranty,7,nmod_lemma
157,message,8,nmod_lemma
158,square,1,nmod_lemma
159,slope,1,nmod_lemma
160,intern,1,nmod_lemma
161,year,54,nmod_lemma
162,summer,5,nmod_lemma
163,notation,1,nmod_lemma
164,resume,2,nmod_lemma
165,finance,3,nmod_lemma
166,pm,28,nmod_lemma
167,event,9,nmod_lemma
168,distribution,3,nmod_lemma
169,agent,4,nmod_lemma
170,share,3,nmod_lemma
171,account,11,nmod_lemma
172,unit,6,nmod_lemma
173,stock,7,nmod_lemma
174,payment,6,nmod_lemma
175,property,1,nmod_lemma
176,spreadsheet,1,nmod_lemma
177,efax,1,nmod_lemma
178,fiction,2,nmod_lemma
179,district,2,nmod_lemma
180,blast,2,nmod_lemma
181,cover,4,nmod_lemma
182,plant,4,nmod_lemma
183,field,3,nmod_lemma
184,enthusiast,1,nmod_lemma
185,attention,6,nmod_lemma
186,speculation,1,nmod_lemma
187,agency,2,nmod_lemma
188,exploration,4,nmod_lemma
189,house,8,nmod_lemma
190,part,11,nmod_lemma
191,picture,5,nmod_lemma
192,cat,11,nmod_lemma
193,site,7,nmod_lemma
194,belt,2,nmod_lemma
195,girl,6,nmod_lemma
196,discount,1,nmod_lemma
197,airfare,1,nmod_lemma
198,corporate,1,nmod_lemma
199,staff,19,nmod_lemma
200,computer,5,nmod_lemma
201,score,1,nmod_lemma
202,subject,4,nmod_lemma
203,one,13,nmod_lemma
204,animal,6,nmod_lemma
205,encryption,2,nmod_lemma
206,book,5,nmod_lemma
207,seller,1,nmod_lemma
208,supplement,1,nmod_lemma
209,medicine,2,nmod_lemma
210,discussion,8,nmod_lemma
211,state,12,nmod_lemma
212,water,15,nmod_lemma
213,fertilizer,1,nmod_lemma
214,dream,2,nmod_lemma
215,use,2,nmod_lemma
216,story,3,nmod_lemma
217,respect,4,nmod_lemma
218,evacuation,1,nmod_lemma
219,delivery,5,nmod_lemma
220,barrel,4,nmod_lemma
221,crude,3,nmod_lemma
222,kilometer,1,nmod_lemma
223,scale,1,nmod_lemma
224,operation,11,nmod_lemma
225,click,1,nmod_lemma
226,sector,2,nmod_lemma
227,elevator,1,nmod_lemma
228,incentive,1,nmod_lemma
229,cost,5,nmod_lemma
230,government,17,nmod_lemma
231,town,19,nmod_lemma
232,statehood,1,nmod_lemma
233,barrier,1,nmod_lemma
234,million,4,nmod_lemma
235,refugee,1,nmod_lemma
236,rocket,2,nmod_lemma
237,soil,1,nmod_lemma
238,escalation,1,nmod_lemma
239,inability,2,nmod_lemma
240,pigment,1,nmod_lemma
241,painting,3,nmod_lemma
242,stuff,3,nmod_lemma
243,taco,1,nmod_lemma
244,sculpture,1,nmod_lemma
245,size,1,nmod_lemma
246,community,8,nmod_lemma
247,movie,2,nmod_lemma
248,bird,8,nmod_lemma
249,male,2,nmod_lemma
250,train,1,nmod_lemma
251,female,2,nmod_lemma
252,art,10,nmod_lemma
253,musem,1,nmod_lemma
254,cordobes,1,nmod_lemma
255,empanada,2,nmod_lemma
256,arabes,1,nmod_lemma
257,husband,1,nmod_lemma
258,photography,3,nmod_lemma
259,enforcement,2,nmod_lemma
260,school,6,nmod_lemma
261,f/2,1,nmod_lemma
262,recording,2,nmod_lemma
263,dealer,2,nmod_lemma
264,anniversary,1,nmod_lemma
265,head,6,nmod_lemma
266,age,4,nmod_lemma
267,meal,6,nmod_lemma
268,meat,6,nmod_lemma
269,potato,1,nmod_lemma
270,job,8,nmod_lemma
271,reason,2,nmod_lemma
272,searching,2,nmod_lemma
273,orchestra,1,nmod_lemma
274,restaurant,18,nmod_lemma
275,distance,1,nmod_lemma
276,interview,4,nmod_lemma
277,cage,2,nmod_lemma
278,name,8,nmod_lemma
279,context,1,nmod_lemma
280,luggage,1,nmod_lemma
281,lenght,1,nmod_lemma
282,resort,1,nmod_lemma
283,sausage,2,nmod_lemma
284,bottom,4,nmod_lemma
285,transport,1,nmod_lemma
286,option,10,nmod_lemma
287,location,3,nmod_lemma
288,money,17,nmod_lemma
289,price,19,nmod_lemma
290,container,1,nmod_lemma
291,trap,1,nmod_lemma
292,food,21,nmod_lemma
293,mouse,2,nmod_lemma
294,month,18,nmod_lemma
295,alcohol,1,nmod_lemma
296,snowboard,1,nmod_lemma
297,atmosphere,3,nmod_lemma
298,environment,5,nmod_lemma
299,breakfast,2,nmod_lemma
300,weekend,5,nmod_lemma
301,burger,1,nmod_lemma
302,room,15,nmod_lemma
303,night,6,nmod_lemma
304,joe,1,nmod_lemma
305,department,5,nmod_lemma
306,mile,1,nmod_lemma
307,boy,2,nmod_lemma
308,pizza,4,nmod_lemma
309,outcome,1,nmod_lemma
310,embroidery,1,nmod_lemma
311,morning,4,nmod_lemma
312,coleslaw,1,nmod_lemma
313,student,4,nmod_lemma
314,customer,10,nmod_lemma
315,hamburger,1,nmod_lemma
316,boulevard,2,nmod_lemma
317,shop,5,nmod_lemma
318,purchase,2,nmod_lemma
319,freshness,1,nmod_lemma
320,child,13,nmod_lemma
321,detail,3,nmod_lemma
322,help,7,nmod_lemma
323,business,14,nmod_lemma
324,place,18,nmod_lemma
325,pain,3,nmod_lemma
326,website,5,nmod_lemma
327,fabric,1,nmod_lemma
328,parking,5,nmod_lemma
329,bed,4,nmod_lemma
330,coupon,2,nmod_lemma
331,corner,6,nmod_lemma
332,roof,2,nmod_lemma
333,simulator,1,nmod_lemma
334,diversity,3,nmod_lemma
335,car,8,nmod_lemma
336,trip,5,nmod_lemma
337,dentist,2,nmod_lemma
338,other,7,nmod_lemma
339,roll,1,nmod_lemma
340,cabin,4,nmod_lemma
341,hotdog,1,nmod_lemma
342,poster,1,nmod_lemma
343,70',1,nmod_lemma
344,menu,2,nmod_lemma
345,receipt,1,nmod_lemma
346,nmod_lemma,2,nmod_lemma
347,ubiquity,1,nmod_lemma
348,video',1,nmod_lemma
349,annoyance,1,nmod_lemma
350,toolbar,1,nmod_lemma
351,wonder,1,nmod_lemma
352,treaty,1,nmod_lemma
353,proof,1,nmod_lemma
354,guard,1,nmod_lemma
355,mourning,1,nmod_lemma
356,commander,2,nmod_lemma
357,wealth,3,nmod_lemma
358,level,7,nmod_lemma
359,calibration,1,nmod_lemma
360,amendment,1,nmod_lemma
361,bedroom,1,nmod_lemma
362,aid,4,nmod_lemma
363,ground,1,nmod_lemma
364,fortune,1,nmod_lemma
365,foundation,1,nmod_lemma
366,century,10,nmod_lemma
367,withdrawal,2,nmod_lemma
368,placard,1,nmod_lemma
369,civilian,2,nmod_lemma
370,terrorism,5,nmod_lemma
371,international,1,nmod_lemma
372,troops,4,nmod_lemma
373,humanity,4,nmod_lemma
374,view,4,nmod_lemma
375,militiaman,1,nmod_lemma
376,word,5,nmod_lemma
377,fascist,2,nmod_lemma
378,terrorist,6,nmod_lemma
379,plot,2,nmod_lemma
380,mujahideen,1,nmod_lemma
381,invasion,4,nmod_lemma
382,aftermath,2,nmod_lemma
383,extremist,3,nmod_lemma
384,companion,1,nmod_lemma
385,pietist,1,nmod_lemma
386,member,14,nmod_lemma
387,mindedness,1,nmod_lemma
388,basis,2,nmod_lemma
389,officer,4,nmod_lemma
390,chatter,1,nmod_lemma
391,defense,1,nmod_lemma
392,jacket,1,nmod_lemma
393,layoff,1,nmod_lemma
394,performance,1,nmod_lemma
395,conference,5,nmod_lemma
396,hurt,1,nmod_lemma
397,cpi,2,nmod_lemma
398,credit,3,nmod_lemma
399,swap,2,nmod_lemma
400,dm,1,nmod_lemma
401,euro,1,nmod_lemma
402,calculation,1,nmod_lemma
403,coefficient,1,nmod_lemma
404,model,4,nmod_lemma
405,invoice,1,nmod_lemma
406,confirm,1,nmod_lemma
407,13,1,nmod_lemma
408,paragraph,4,nmod_lemma
409,master,3,nmod_lemma
410,end,7,nmod_lemma
411,rest,5,nmod_lemma
412,game,10,nmod_lemma
413,comment,7,nmod_lemma
414,template,1,nmod_lemma
415,capitalism,1,nmod_lemma
416,test,3,nmod_lemma
417,inventory,2,nmod_lemma
418,gas,6,nmod_lemma
419,mmbtu,2,nmod_lemma
420,firm,2,nmod_lemma
421,salary,1,nmod_lemma
422,tort,1,nmod_lemma
423,market,9,nmod_lemma
424,trader,4,nmod_lemma
425,letter,9,nmod_lemma
426,obligation,2,nmod_lemma
427,bank,3,nmod_lemma
428,memo,3,nmod_lemma
429,status,3,nmod_lemma
430,week,12,nmod_lemma
431,issue,11,nmod_lemma
432,review,6,nmod_lemma
433,modeling,1,nmod_lemma
434,commercialization,1,nmod_lemma
435,dpr's,1,nmod_lemma
436,type,2,nmod_lemma
437,id',1,nmod_lemma
438,estate,1,nmod_lemma
439,astrology,1,nmod_lemma
440,individual,4,nmod_lemma
441,reel,1,nmod_lemma
442,friend,14,nmod_lemma
443,series,3,nmod_lemma
444,charity,2,nmod_lemma
445,capital,5,nmod_lemma
446,exchange,1,nmod_lemma
447,package,2,nmod_lemma
448,database,1,nmod_lemma
449,activity,8,nmod_lemma
450,cortex,2,nmod_lemma
451,mechanism,1,nmod_lemma
452,activation,1,nmod_lemma
453,network,4,nmod_lemma
454,potential,2,nmod_lemma
455,wetland,1,nmod_lemma
456,mouth,4,nmod_lemma
457,nature,4,nmod_lemma
458,warming,4,nmod_lemma
459,gulf,7,nmod_lemma
460,e-mail,3,nmod_lemma
461,sender,1,nmod_lemma
462,cooperation,4,nmod_lemma
463,page,7,nmod_lemma
464,comedy,1,nmod_lemma
465,calligraphy,1,nmod_lemma
466,exhibition,1,nmod_lemma
467,cube,1,nmod_lemma
468,domination,1,nmod_lemma
469,internet,4,nmod_lemma
470,hospital,5,nmod_lemma
471,closure,1,nmod_lemma
472,campaigner,1,nmod_lemma
473,tragedy,3,nmod_lemma
474,highway,2,nmod_lemma
475,investor,2,nmod_lemma
476,industry,6,nmod_lemma
477,vision,1,nmod_lemma
478,vehicle,3,nmod_lemma
479,stage,1,nmod_lemma
480,spaceflight,1,nmod_lemma
481,tank,7,nmod_lemma
482,catalog,1,nmod_lemma
483,speech,2,nmod_lemma
484,misery,2,nmod_lemma
485,nap,1,nmod_lemma
486,sport,1,nmod_lemma
487,basketball,1,nmod_lemma
488,ans,1,nmod_lemma
489,dirt,1,nmod_lemma
490,doubt,3,nmod_lemma
491,slam,1,nmod_lemma
492,pancake,1,nmod_lemma
493,gps,1,nmod_lemma
494,video,3,nmod_lemma
495,stick,2,nmod_lemma
496,contest,1,nmod_lemma
497,board,4,nmod_lemma
498,ringneck,1,nmod_lemma
499,research,2,nmod_lemma
500,store,6,nmod_lemma
501,pre-order,1,nmod_lemma
502,blog,1,nmod_lemma
503,look,1,nmod_lemma
504,system,13,nmod_lemma
505,speaker,3,nmod_lemma
506,bass,1,nmod_lemma
507,brother,3,nmod_lemma
508,gift,2,nmod_lemma
509,university,2,nmod_lemma
510,administration,4,nmod_lemma
511,net,3,nmod_lemma
512,quality,6,nmod_lemma
513,phone,2,nmod_lemma
514,writing,2,nmod_lemma
515,slogan,1,nmod_lemma
516,brush,1,nmod_lemma
517,champagne,1,nmod_lemma
518,leg,3,nmod_lemma
519,pint,2,nmod_lemma
520,cow,1,nmod_lemma
521,ring,2,nmod_lemma
522,disease,2,nmod_lemma
523,artist,2,nmod_lemma
524,clothes,2,nmod_lemma
525,couple,8,nmod_lemma
526,hibachi,1,nmod_lemma
527,lifetime,2,nmod_lemma
528,time,46,nmod_lemma
529,color,2,nmod_lemma
530,park,1,nmod_lemma
531,face,6,nmod_lemma
532,ton,2,nmod_lemma
533,species,9,nmod_lemma
534,pair,1,nmod_lemma
535,fish,3,nmod_lemma
536,smile,1,nmod_lemma
537,lot,5,nmod_lemma
538,bathroom,3,nmod_lemma
539,route,1,nmod_lemma
540,coffee,3,nmod_lemma
541,can,2,nmod_lemma
542,top,2,nmod_lemma
543,standard,9,nmod_lemma
544,stay,2,nmod_lemma
545,thing,13,nmod_lemma
546,hotel,10,nmod_lemma
547,facility,9,nmod_lemma
548,knowledge,1,nmod_lemma
549,attitude,1,nmod_lemma
550,point,11,nmod_lemma
551,bliss,1,nmod_lemma
552,creativity,1,nmod_lemma
553,equipment,3,nmod_lemma
554,need,4,nmod_lemma
555,beauty,2,nmod_lemma
556,credential,1,nmod_lemma
557,bumper,1,nmod_lemma
558,bar,2,nmod_lemma
559,salon,2,nmod_lemma
560,planet,2,nmod_lemma
561,try,1,nmod_lemma
562,talent,2,nmod_lemma
563,care,5,nmod_lemma
564,practice,3,nmod_lemma
565,adjustment,2,nmod_lemma
566,plate,1,nmod_lemma
567,nacho,1,nmod_lemma
568,treatment,7,nmod_lemma
569,donut,1,nmod_lemma
570,neck,4,nmod_lemma
571,border,5,nmod_lemma
572,bomber,2,nmod_lemma
573,number,7,nmod_lemma
574,kidnapping,1,nmod_lemma
575,saboteur,1,nmod_lemma
576,bombing,3,nmod_lemma
577,south,2,nmod_lemma
578,north,2,nmod_lemma
579,branch,4,nmod_lemma
580,tribe,2,nmod_lemma
581,garrison,1,nmod_lemma
582,elder,1,nmod_lemma
583,gunman,1,nmod_lemma
584,guerrilla,3,nmod_lemma
585,exclusion,1,nmod_lemma
586,clientelage,1,nmod_lemma
587,parliament,2,nmod_lemma
588,army,2,nmod_lemma
589,trial,2,nmod_lemma
590,massacre,1,nmod_lemma
591,preparation,1,nmod_lemma
592,dweller,1,nmod_lemma
593,spree,1,nmod_lemma
594,neighbourhood,1,nmod_lemma
595,enemy,2,nmod_lemma
596,propaganda,1,nmod_lemma
597,mosque,1,nmod_lemma
598,insurgent,1,nmod_lemma
599,finding,1,nmod_lemma
600,effect,5,nmod_lemma
601,death,8,nmod_lemma
602,radiation,3,nmod_lemma
603,decade,3,nmod_lemma
604,carcinoma,1,nmod_lemma
605,extent,2,nmod_lemma
606,thyroid,1,nmod_lemma
607,source,5,nmod_lemma
608,cancer,2,nmod_lemma
609,rate,5,nmod_lemma
610,health,7,nmod_lemma
611,complication,1,nmod_lemma
612,pregnancy,1,nmod_lemma
613,period,15,nmod_lemma
614,report,8,nmod_lemma
615,reference,4,nmod_lemma
616,disaster,3,nmod_lemma
617,50',1,nmod_lemma
618,problem,7,nmod_lemma
619,xray,1,nmod_lemma
620,sympathizer,1,nmod_lemma
621,seat,1,nmod_lemma
622,mujahidin,1,nmod_lemma
623,progress,5,nmod_lemma
624,overthrow,1,nmod_lemma
625,search,1,nmod_lemma
626,argument,1,nmod_lemma
627,shot,1,nmod_lemma
628,spot,2,nmod_lemma
629,nomination,1,nmod_lemma
630,query,1,nmod_lemma
631,subcontinent,1,nmod_lemma
632,coup,2,nmod_lemma
633,minister,1,nmod_lemma
634,power,5,nmod_lemma
635,military,6,nmod_lemma
636,willingness,1,nmod_lemma
637,instinct,1,nmod_lemma
638,charge,3,nmod_lemma
639,policy,12,nmod_lemma
640,territory,4,nmod_lemma
641,impact,3,nmod_lemma
642,conduct,1,nmod_lemma
643,warfare,3,nmod_lemma
644,training,8,nmod_lemma
645,fundamentalist,1,nmod_lemma
646,normality,1,nmod_lemma
647,neighbor,2,nmod_lemma
648,half,2,nmod_lemma
649,history,9,nmod_lemma
650,sovereignty,2,nmod_lemma
651,signing,1,nmod_lemma
652,visit,2,nmod_lemma
653,rule,5,nmod_lemma
654,island,9,nmod_lemma
655,control,1,nmod_lemma
656,intervention,1,nmod_lemma
657,peninsula,1,nmod_lemma
658,failure,3,nmod_lemma
659,mediation,1,nmod_lemma
660,side,8,nmod_lemma
661,brass,1,nmod_lemma
662,secession,1,nmod_lemma
663,valley,3,nmod_lemma
664,busybody,2,nmod_lemma
665,alliance,3,nmod_lemma
666,statement,8,nmod_lemma
667,choice,3,nmod_lemma
668,establishment,1,nmod_lemma
669,quo,1,nmod_lemma
670,autonomy,1,nmod_lemma
671,term,6,nmod_lemma
672,general,1,nmod_lemma
673,atrocity,2,nmod_lemma
674,jihadi,1,nmod_lemma
675,wrinkle,1,nmod_lemma
676,paper,9,nmod_lemma
677,rattling,1,nmod_lemma
678,perception,1,nmod_lemma
679,nuke,1,nmod_lemma
680,dispute,1,nmod_lemma
681,resolution,2,nmod_lemma
682,suicide,1,nmod_lemma
683,truth,3,nmod_lemma
684,killer,2,nmod_lemma
685,jihad,4,nmod_lemma
686,geopolitics,1,nmod_lemma
687,ethic,1,nmod_lemma
688,uniform,2,nmod_lemma
689,hour,7,nmod_lemma
690,jet,2,nmod_lemma
691,requirement,2,nmod_lemma
692,hitch,1,nmod_lemma
693,pilot,5,nmod_lemma
694,commitment,1,nmod_lemma
695,record,4,nmod_lemma
696,hope,1,nmod_lemma
697,driver,3,nmod_lemma
698,description,1,nmod_lemma
699,thief,1,nmod_lemma
700,mess,1,nmod_lemma
701,label,1,nmod_lemma
702,promise,1,nmod_lemma
703,condo,1,nmod_lemma
704,whereabouts,1,nmod_lemma
705,doorstep,1,nmod_lemma
706,connection,5,nmod_lemma
707,discrediting,1,nmod_lemma
708,case,9,nmod_lemma
709,28th,1,nmod_lemma
710,abuse,1,nmod_lemma
711,rape,4,nmod_lemma
712,crime,6,nmod_lemma
713,church,2,nmod_lemma
714,dating,2,nmod_lemma
715,situation,6,nmod_lemma
716,rally,2,nmod_lemma
717,rebel,2,nmod_lemma
718,iceberg,1,nmod_lemma
719,security,7,nmod_lemma
720,deterioration,1,nmod_lemma
721,militant,1,nmod_lemma
722,traffic,4,nmod_lemma
723,journalist,1,nmod_lemma
724,countryman,2,nmod_lemma
725,gun,4,nmod_lemma
726,migrant,1,nmod_lemma
727,nation,8,nmod_lemma
728,arm,5,nmod_lemma
729,weapon,9,nmod_lemma
730,boat,1,nmod_lemma
731,chase,1,nmod_lemma
732,port,2,nmod_lemma
733,ammunition,1,nmod_lemma
734,coat,1,nmod_lemma
735,coast,4,nmod_lemma
736,lawlessness,1,nmod_lemma
737,northeast,2,nmod_lemma
738,result,5,nmod_lemma
739,drug,3,nmod_lemma
740,archipelago,1,nmod_lemma
741,journal,1,nmod_lemma
742,hand,4,nmod_lemma
743,neighbour,2,nmod_lemma
744,sideline,1,nmod_lemma
745,regime,3,nmod_lemma
746,meeting,13,nmod_lemma
747,crackdown,1,nmod_lemma
748,way,4,nmod_lemma
749,figure,4,nmod_lemma
750,chief,1,nmod_lemma
751,moderate,1,nmod_lemma
752,province,1,nmod_lemma
753,hardliner,1,nmod_lemma
754,ouster,1,nmod_lemma
755,warlord,1,nmod_lemma
756,tension,1,nmod_lemma
757,neo-conservative,1,nmod_lemma
758,helicopter,1,nmod_lemma
759,multi-millionnaire,1,nmod_lemma
760,lie,2,nmod_lemma
761,shrapnel,1,nmod_lemma
762,forearm,1,nmod_lemma
763,medal,2,nmod_lemma
764,alcoholism,2,nmod_lemma
765,personality,2,nmod_lemma
766,president,3,nmod_lemma
767,mercenary,1,nmod_lemma
768,empathy,2,nmod_lemma
769,nephew,1,nmod_lemma
770,candidate,1,nmod_lemma
771,middle,3,nmod_lemma
772,wheel,3,nmod_lemma
773,father,3,nmod_lemma
774,apparatus,1,nmod_lemma
775,supplies,1,nmod_lemma
776,marriage,7,nmod_lemma
777,infantry,1,nmod_lemma
778,drinking,1,nmod_lemma
779,sort,3,nmod_lemma
780,behavior,7,nmod_lemma
781,man,10,nmod_lemma
782,ak47,1,nmod_lemma
783,flight,2,nmod_lemma
784,billion,2,nmod_lemma
785,stature,1,nmod_lemma
786,chest,1,nmod_lemma
787,cross,2,nmod_lemma
788,reopening,1,nmod_lemma
789,investigation,4,nmod_lemma
790,murder,9,nmod_lemma
791,fugitive,1,nmod_lemma
792,approach,1,nmod_lemma
793,asset,3,nmod_lemma
794,abuser,1,nmod_lemma
795,retardation,1,nmod_lemma
796,character,1,nmod_lemma
797,martyr,3,nmod_lemma
798,generation,2,nmod_lemma
799,empowerment,1,nmod_lemma
800,sacrifice,1,nmod_lemma
801,conviction,1,nmod_lemma
802,metal,5,nmod_lemma
803,morality,2,nmod_lemma
804,righteousness,1,nmod_lemma
805,serpent,1,nmod_lemma
806,response,3,nmod_lemma
807,hypocrisy,1,nmod_lemma
808,percentage,1,nmod_lemma
809,crowd,2,nmod_lemma
810,son,4,nmod_lemma
811,scene,1,nmod_lemma
812,music,6,nmod_lemma
813,literature,1,nmod_lemma
814,subterfuge,1,nmod_lemma
815,principle,2,nmod_lemma
816,exhibit,1,nmod_lemma
817,degenerate,1,nmod_lemma
818,ilk,1,nmod_lemma
819,conundrum,1,nmod_lemma
820,current,1,nmod_lemma
821,listener,1,nmod_lemma
822,mind,6,nmod_lemma
823,storm,1,nmod_lemma
824,scandal,1,nmod_lemma
825,order,8,nmod_lemma
826,politics,4,nmod_lemma
827,appropriation,4,nmod_lemma
828,education,3,nmod_lemma
829,perspective,1,nmod_lemma
830,charle,1,nmod_lemma
831,reaction,1,nmod_lemma
832,religion,4,nmod_lemma
833,lifestyle,1,nmod_lemma
834,corporation,1,nmod_lemma
835,upheaval,1,nmod_lemma
836,hundred,3,nmod_lemma
837,village,1,nmod_lemma
838,trouble,2,nmod_lemma
839,oil,12,nmod_lemma
840,woman,7,nmod_lemma
841,fact,5,nmod_lemma
842,commission,1,nmod_lemma
843,intellectual,1,nmod_lemma
844,dictator,1,nmod_lemma
845,omission,1,nmod_lemma
846,casualty,2,nmod_lemma
847,murderer,3,nmod_lemma
848,killing,1,nmod_lemma
849,body,8,nmod_lemma
850,coverage,1,nmod_lemma
851,midst,1,nmod_lemma
852,line,8,nmod_lemma
853,counter,3,nmod_lemma
854,station,3,nmod_lemma
855,hall,2,nmod_lemma
856,politician,1,nmod_lemma
857,fervor,1,nmod_lemma
858,regard,3,nmod_lemma
859,being,6,nmod_lemma
860,seas,1,nmod_lemma
861,offensive,1,nmod_lemma
862,pyramid,1,nmod_lemma
863,public,1,nmod_lemma
864,incitement,3,nmod_lemma
865,jester,1,nmod_lemma
866,camera,4,nmod_lemma
867,tv,2,nmod_lemma
868,nomenclature,1,nmod_lemma
869,target,1,nmod_lemma
870,vendor,1,nmod_lemma
871,supporter,1,nmod_lemma
872,ngo',1,nmod_lemma
873,circle,8,nmod_lemma
874,fear,3,nmod_lemma
875,population,7,nmod_lemma
876,hatred,1,nmod_lemma
877,thousand,3,nmod_lemma
878,brigade,1,nmod_lemma
879,liberty,2,nmod_lemma
880,science,1,nmod_lemma
881,society,3,nmod_lemma
882,act,2,nmod_lemma
883,harm,1,nmod_lemma
884,evil,1,nmod_lemma
885,destruction,4,nmod_lemma
886,conquest,1,nmod_lemma
887,cop,1,nmod_lemma
888,conglomerate,1,nmod_lemma
889,worship,1,nmod_lemma
890,horror,1,nmod_lemma
891,band,4,nmod_lemma
892,islamist,8,nmod_lemma
893,cropduster,2,nmod_lemma
894,anthrax,5,nmod_lemma
895,panel,6,nmod_lemma
896,expert,2,nmod_lemma
897,ability,2,nmod_lemma
898,wave,4,nmod_lemma
899,disc,1,nmod_lemma
900,door,5,nmod_lemma
